,id,name,first_air_date,overview,popularity,vote_average,vote_count
1828,67198,Star Trek: Discovery,2017-09-24,"Follow the voyages of Starfleet on their missions to discover new worlds and new life forms, and one Starfleet officer who must learn that to truly understand all things alien, you must first understand yourself.",265.36,7.091,1793
1829,34967,Falling Skies,2011-06-19,"Falling Skies opens in the chaotic aftermath of an alien attack that has left most of the world completely incapacitated. In the six months since the initial invasion, the few survivors have banded together outside major cities to begin the difficult task of fighting back. Each day is a test of survival as citizen soldiers work to protect the people in their care while also engaging in an insurgency campaign against the occupying alien force.",50.825,7.094,1168
1830,66579,The Three Sides of Ana,2016-05-23,"Over a road trip, triplets Ana Laura, Ana Leticia, and Ana Lucía, along with their parents, suffer a dramatic accident crashing by the side of a river. The consequences of this event are catastrophic: Both parents die, Ana Laura loses one leg, and Ana Lucía, unconscious, is dragged by the river’s flow. Only Ana Leticia, who actually caused the accident, emerges unscathed. Soledad, a woman who was seriously hurt after her daughter’s death, helps Ana Lucía, whom she finds agonizing. Although Soledad discovers who the girl is, she takes advantage of her memory loss regarding the accident and her family and decides to keep her, making her believe she is her mother. Despite everyone declares Ana Lucía is death, Ernestina, the triplets' grandmother, and Ramiro, their uncle, don’t give up and do everything they can to find Ana Lucía. But years go by, the same as their wishful",26.966,7.1,323
1831,92209,Truth Seekers,2020-10-30,"A ghost-hunting duo team up to uncover and film paranormal sightings across the U.K. and share their adventures on an online channel. Their supernatural experiences grow more frequent, terrifying, and even deadly as the pair begin to uncover a conspiracy that could threaten the entire human race.",32.967,7.1,237
1832,501,Battlestar Galactica,1978-09-17,"When the 12 Colonies of Man are wiped out by a cybernetic race called the Cylons, Commander Adama and the crew of the battlestar Galactica lead a ragtag fleet of human survivors in search of a ""mythical planet"" called Earth.",76.696,7.088,240
1833,670,Baby Looney Tunes,2002-09-07,"The world's most beloved animated characters as precocious preschoolers, discovering the world one baby step at a time.",75.393,7.085,289
1834,42295,Hemlock Grove,2013-04-19,"One cannot quench his all-consuming thirst. The other cannot tame the beast clawing its way out. In the sleepy Pennsylvania village of Hemlock Grove, two young men struggle to accept painful truths: about family, themselves, the mystery of the White Tower - and a terrifying new threat so powerful it will turn them from predators into prey.",121.517,7.084,503
1835,4238,The King of Queens,1998-09-21,"Life’s good for deliveryman Doug Heffernan, until his newly widowed father-in-law, Arthur, moves in with him and his wife Carrie. Doug is no longer the king of his domain, and instead of having a big screen television in his recently renovated basement, he now has a crazy old man.",180.405,7.1,611
1836,87956,"Ringo, la pelea de su vida",2019-01-23,"Ringo is a young man, who has dedicated his life to boxing, and at the peak of his career he loses the national title upon receiving the news of the death of his brother. From that moment, Ringo decides to retire from boxing. Gloria, his wife, leaves him to go live with El Turco, Ringo's main rival in the ring. Gloria's decision leaves Ringo alone in charge of the care of his son Santi. Then, Gloria will return to claim custody of her son, and in that situation, Ringo will have to obtain a job that provides fixed income, to keep custody of his son. He decides to return to boxing with the clear goal to be crowned champion.",25.635,7.081,236
1837,46639,American Gods,2017-04-30,An ex-con becomes the traveling partner of a conman who turns out to be one of the older gods trying to recruit troops to battle the upstart deities. Based on Neil Gaiman's fantasy novel.,235.716,7.081,1605
1838,76303,The Plague,2018-01-12,"Plague decimates late 16th century Seville, a crowded city where many have arrived to embark for the New World to seek their fortune.",12.628,7.1,218
1839,32729,No Ordinary Family,2010-09-28,"After their plane crashes into the Amazon River, each member of the Powell family starts to show signs of new, unique and distinct super powers.",26.387,7.1,344
1840,105904,Someone Has to Die,2020-10-16,"In 1950s Spain, a couple summon their son home from Mexico to introduce him to his fiancée, but are shocked when he returns with a ballerino.",15.338,7.1,222
1841,156077,I Am Georgina,2022-01-27,"Join Georgina Rodríguez — mom, influencer, businesswoman and Cristiano Ronaldo's partner — in this emotional and in-depth portrait of her daily life.",55.455,7.076,311
1842,3611,Cow and Chicken,1997-09-16,"Follows the surreal adventures of a cow, named Cow, and her chicken brother, named Chicken. They are often antagonized by ""The Red Guy"", who poses as various characters to scam them.",148.23,7.076,459
1843,92830,Obi-Wan Kenobi,2022-05-26,"During the reign of the Galactic Empire, former Jedi Master, Obi-Wan Kenobi, embarks on a crucial mission to confront allies turned enemies and face the wrath of the Empire.",78.511,7.07,1819
1844,62285,Marvel's The Defenders,2017-08-18,"Daredevil, Jessica Jones, Luke Cage and Iron Fist join forces to take on common enemies as a sinister conspiracy threatens New York City.",33.328,7.1,1438
1845,58937,Masters of Sex,2013-09-29,"William Masters and Virginia Johnson are real-life pioneers of the science of human sexuality. Their research touched off the sexual revolution and took them from a midwestern teaching hospital to the cover of Time magazine and multiple appearances on Johnny Carson's couch. He is a brilliant scientist out of touch with his own feelings, and she is a single working mother ahead of her time. The series chronicles their unusual lives, romance, and unlikely pop culture trajectory.",125.225,7.077,363
1846,2328,Power Rangers,1993-08-28,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",44.083,7.1,764
1847,126280,Sex/Life,2021-06-25,A woman's daring sexual past collides with her married-with-kids present when the bad-boy ex she can't stop fantasizing about crashes back into her life.,181.585,7.063,1321
1848,85385,L.A.'s Finest,2019-05-13,"Syd Burnett has left her complicated past behind to become an LAPD detective. Paired with a new partner, Nancy McKenna, a working mom with an equally complex past, Syd is pushed to examine whether her unapologetic lifestyle might be masking a greater personal secret. These two women don't agree on much, but they find common ground when it comes to taking on the most dangerous criminals in Los Angeles.",55.536,7.1,231
1849,128010,Welcome to Eden,2022-05-06,"Are you happy? With this question, Zoa and four other attractive young people, very active on social networks, are invited to the most exclusive party in history on a secret island, organized by the brand of a new drink. What begins as an exciting journey will soon become the journey of a lifetime. But paradise is not really what it seems - Welcome to Eden.",42.694,7.1,281
1850,70391,Philip K. Dick's Electric Dreams,2017-09-17,"A diverse anthology of ambitious, moving tales inspired by Philip K Dick's short stories.",42.811,7.059,297
1851,65820,Van Helsing,2016-09-23,"Vanessa Helsing, the daughter of famous vampire hunter and Dracula nemesis Abraham Van Helsing is resurrected five years in the future to find out that vampires have taken over the world and that she possesses unique power over them. She is humanity’s last hope to lead an offensive to take back what has been lost.",93.492,7.1,866
1852,83478,Daybreak,2019-10-24,"Living his best life in post-apocalyptic LA, a slacker strives to find the girl of his dreams while outwitting mindless ghouls and cliquish gangs.",18.606,7.1,426
